Year Start,Year End,State,Class,Topic,Data Value Unit,Data Value(%),Age Group,Geolocation,Gender,Race and Ethnicity,Longitude,Latitude
2019,2022,NY,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.8,Overall,"-75.54397043,42.82700103",Male,--,-75.54397043,42.82700103
2019,2022,KY,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.0,65 years or older,"-84.77497105,37.64597027",Male,--,-84.77497105,37.64597027
2019,2022,WA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,27.7,65 years or older,"-120.4700108,47.52227863",--,"White, non-Hispanic",-120.4700108,47.52227863
2019,2022,IA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,30.1,65 years or older,"-93.81649056,42.46940091",Male,--,-93.81649056,42.46940091
2019,2022,MD,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.6,65 years or older,"-76.60926011,39.29058096",--,"Black, non-Hispanic",-76.60926011,39.29058096
2019,2022,HI,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,24.6,Overall,"-157.8577494,21.30485044",--,Asian/Pacific Islander,-157.8577494,21.30485044
2019,2022,WV,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,57.3,50-64 years,"-80.71264013,38.6655102",--,"White, non-Hispanic",-80.71264013,38.6655102
2019,2022,AZ,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.5,Overall,"-111.7638113,34.86597028",Male,--,-111.7638113,34.86597028
2019,2022,OK,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,26.1,65 years or older,"-97.52107021,35.47203136",Female,--,-97.52107021,35.47203136
2019,2022,HI,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.0,50-64 years,"-157.8577494,21.30485044",Male,--,-157.8577494,21.30485044
2019,2022,MI,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,33.2,Overall,"-84.71439027,44.66131954",--,"White, non-Hispanic",-84.71439027,44.66131954
2019,2022,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,43.5,65 years or older,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2022,OR,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,20.8,65 years or older,"-120.1550313,44.56744942",Male,--,-120.1550313,44.56744942
2019,2022,DE,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,26.4,Overall,"-75.57774117,39.00883067",Male,--,-75.57774117,39.00883067
2019,2022,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.0,50-64 years,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2022,NE,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,25.0,65 years or older,"-99.36572062,41.64104099",Male,--,-99.36572062,41.64104099
2019,2022,KS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.6,Overall,"-98.20078123,38.3477403",Male,--,-98.20078123,38.3477403
2019,2022,OH,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,36.8,Overall,"-82.40426006,40.06021014",--,"White, non-Hispanic",-82.40426006,40.06021014
2019,2022,LA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,31.0,65 years or older,"-92.44568007,31.31266064",Female,--,-92.44568007,31.31266064
2019,2022,PA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,27.5,Overall,"-77.86070029,40.79373015",--,"White, non-Hispanic",-77.86070029,40.79373015
2019,2022,AZ,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,35.6,Overall,"-111.7638113,34.86597028",Female,--,-111.7638113,34.86597028
2019,2022,NE,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,45.3,50-64 years,"-99.36572062,41.64104099",Male,--,-99.36572062,41.64104099
2019,2022,CA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,40.4,65 years or older,"-120.9999995,37.63864012",Female,--,-120.9999995,37.63864012
2019,2022,MD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,23.5,65 years or older,"-76.60926011,39.29058096",Female,--,-76.60926011,39.29058096
2019,2022,MN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,40.7,50-64 years,"-94.7942005,46.35564874",Male,--,-94.7942005,46.35564874
2019,2022,NM,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,62.3,50-64 years,"-106.240581,34.52088095",Female,--,-106.240581,34.52088095
2019,2022,RI,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,50.8,65 years or older,"-71.52247031,41.70828019",Female,--,-71.52247031,41.70828019
2019,2022,DE,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,31.5,Overall,"-75.57774117,39.00883067",Male,--,-75.57774117,39.00883067
2019,2022,WA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,24.5,65 years or older,"-120.4700108,47.52227863",--,"White, non-Hispanic",-120.4700108,47.52227863
2019,2022,OK,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,26.8,65 years or older,"-97.52107021,35.47203136",Male,--,-97.52107021,35.47203136
2019,2022,WA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.3,Overall,"-120.4700108,47.52227863",--,"Black, non-Hispanic",-120.4700108,47.52227863
2019,2022,MS,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,47.5,50-64 years,"-89.53803082,32.7455101",--,"White, non-Hispanic",-89.53803082,32.7455101
2019,2022,WI,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,10.4,65 years or older,"-89.81637074,44.39319117",Male,--,-89.81637074,44.39319117
2019,2022,RI,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,37.0,Overall,"-71.52247031,41.70828019",Female,--,-71.52247031,41.70828019
2019,2022,VA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,38.9,Overall,"-78.45789046,37.54268067",Female,--,-78.45789046,37.54268067
2019,2022,NY,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.1,Overall,"-75.54397043,42.82700103",Female,--,-75.54397043,42.82700103
2019,2022,WA,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,50.7,50-64 years,"-120.4700108,47.52227863",Female,--,-120.4700108,47.52227863
2019,2022,MO,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,27.9,65 years or older,"-92.56630005,38.63579078",Male,--,-92.56630005,38.63579078
2019,2022,AK,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,8.2,Overall,"-147.722059,64.84507996",--,"White, non-Hispanic",-147.722059,64.84507996
2019,2022,AZ,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,40.0,50-64 years,"-111.7638113,34.86597028",Female,--,-111.7638113,34.86597028
2019,2022,NH,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,9.6,65 years or older,"-71.50036092,43.65595011",Male,--,-71.50036092,43.65595011
2019,2022,TX,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,46.0,Overall,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2022,TX,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,30.2,65 years or older,"-99.42677021,31.82724041",Male,--,-99.42677021,31.82724041
2019,2022,ME,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,37.7,50-64 years,"-68.98503134,45.25422889",Female,--,-68.98503134,45.25422889
2019,2022,UT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.8,65 years or older,"-111.5871306,39.36070017",Female,--,-111.5871306,39.36070017
2019,2022,NV,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.9,50-64 years,"-117.0718406,39.49324039",--,"White, non-Hispanic",-117.0718406,39.49324039
2019,2022,NC,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,50.2,65 years or older,"-79.15925046,35.46622098",Female,--,-79.15925046,35.46622098
2019,2022,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,47.7,50-64 years,"-81.04537121,33.9988213",Female,--,-81.04537121,33.9988213
2019,2022,IN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,39.6,50-64 years,"-86.14996019,39.76691045",Female,--,-86.14996019,39.76691045
2019,2022,IL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,62.4,Overall,"-88.99771018,40.48501028",Female,--,-88.99771018,40.48501028
2019,2022,NM,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.1,50-64 years,"-106.240581,34.52088095",Male,--,-106.240581,34.52088095
2019,2022,WV,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.0,50-64 years,"-80.71264013,38.6655102",--,"White, non-Hispanic",-80.71264013,38.6655102
2019,2022,ND,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,7.2,Overall,"-100.118421,47.47531978",Female,--,-100.118421,47.47531978
2019,2022,MO,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,29.4,Overall,"-92.56630005,38.63579078",Male,--,-92.56630005,38.63579078
2019,2022,OR,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.5,65 years or older,"-120.1550313,44.56744942",Female,--,-120.1550313,44.56744942
2019,2022,NH,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,29.3,Overall,"-71.50036092,43.65595011",--,"White, non-Hispanic",-71.50036092,43.65595011
2019,2022,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.8,50-64 years,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2022,AZ,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.4,Overall,"-111.7638113,34.86597028",Female,--,-111.7638113,34.86597028
2019,2022,OH,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.1,65 years or older,"-82.40426006,40.06021014",--,"Black, non-Hispanic",-82.40426006,40.06021014
2019,2022,PA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.6,Overall,"-77.86070029,40.79373015",Male,--,-77.86070029,40.79373015
2019,2022,ID,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.1,65 years or older,"-114.36373,43.68263001",Male,--,-114.36373,43.68263001
2019,2022,NH,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,6.6,Overall,"-71.50036092,43.65595011",--,"White, non-Hispanic",-71.50036092,43.65595011
2019,2022,IN,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,21.8,65 years or older,"-86.14996019,39.76691045",Male,--,-86.14996019,39.76691045
2019,2022,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.2,65 years or older,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2022,IA,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.2,50-64 years,"-93.81649056,42.46940091",Female,--,-93.81649056,42.46940091
2019,2022,MS,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,12.0,65 years or older,"-89.53803082,32.7455101",Female,--,-89.53803082,32.7455101
2019,2022,NM,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,21.1,65 years or older,"-106.240581,34.52088095",--,"White, non-Hispanic",-106.240581,34.52088095
2019,2022,NM,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,60.9,50-64 years,"-106.240581,34.52088095",Male,--,-106.240581,34.52088095
